model,augmentation,phase,epoch,loss,accuracy,TP,TN,FP,FN,date,time,transformations
OCDC__Size-640x640_Epoch-350_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,350,0.09376230810952015,0.9684829372829864,9562835,61841475,1368060,955630,2024-10-17 01:05:48.936274,395503.25906920433,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-351_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,351,0.09568392010475821,0.9628723028273805,60180006,271109690,5754868,7019436,2024-10-17 01:24:38.852463,396633.1752922535,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-351_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,351,0.10684727143359649,0.9645193142361108,9154492,61957588,1776403,839517,2024-10-17 01:24:38.852494,396633.1752922535,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-352_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,352,0.1013572476220664,0.9590176391601571,59891807,270071638,6303796,7796759,2024-10-17 01:43:26.846179,397761.1690092087,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-352_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,352,0.1195564584064818,0.9530893690321178,8425147,61844226,2505748,952879,2024-10-17 01:43:26.846210,397761.1690092087,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-353_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,353,0.09469337510237806,0.9621131097702758,59846703,271181782,6084993,6950522,2024-10-17 02:02:14.108921,398888.4317519665,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-353_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,353,0.09974227116072143,0.9622934977213542,9031263,61916712,1899632,880393,2024-10-17 02:02:14.108952,398888.4317519665,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-354_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,354,0.0896601193297881,0.964209196544829,60676157,271073516,5504609,6809718,2024-10-17 02:20:59.972376,400014.2952055931,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-354_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,354,0.11064480925075865,0.9648581678602434,9506018,61631045,1424877,1166060,2024-10-17 02:20:59.972407,400014.2952055931,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-355_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,355,0.10516883881756214,0.9582727922712044,59158076,270549094,6874660,7482170,2024-10-17 02:39:46.043266,401140.3660957813,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-355_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,355,0.13544889519305595,0.9479121771918405,7702919,62184750,3227976,612355,2024-10-17 02:39:46.043301,401140.3660957813,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-356_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,356,0.09307410750622824,0.9636350417364212,59781344,271770783,5967056,6544817,2024-10-17 02:58:34.994817,402269.3176469803,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-356_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,356,0.07729881934992591,0.9719661051432291,10038925,61622192,891970,1174913,2024-10-17 02:58:34.994848,402269.3176469803,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-357_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,357,0.09284067056324559,0.9627806309291294,60283588,270974567,6017626,6788219,2024-10-17 03:17:19.881514,403394.2043442726,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-357_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,357,0.08888071731831183,0.9679744601779516,9753216,61613605,1177679,1183500,2024-10-17 03:17:19.881544,403394.2043442726,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-358_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,358,0.08624855537209875,0.9660273466564361,60653345,271721888,5157453,6531314,2024-10-17 03:36:06.898813,404521.2216434479,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-358_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,358,0.08878348711732542,0.9663603786892362,9434646,61813172,1496249,983933,2024-10-17 03:36:06.898845,404521.2216434479,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-359_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,359,0.08925993493314222,0.9631434238978793,59980877,271402102,5726482,6954539,2024-10-17 03:54:55.412838,405649.7356684208,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-359_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,359,0.11404378571415792,0.961110120985243,9373452,61487275,1557443,1309830,2024-10-17 03:54:55.412868,405649.7356684208,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-360_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,360,0.0891403846627067,0.9635930175781251,60153340,271384328,5607284,6919048,2024-10-17 04:13:45.239899,406779.562728405,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-360_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,360,0.0818449844193108,0.9731573079427079,10171211,61577731,759684,1219374,2024-10-17 04:13:45.239929,406779.562728405,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-361_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,361,0.09369799506335506,0.9635923345656618,59920671,271616762,5738481,6788086,2024-10-17 04:32:33.849839,407908.17266845703,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-361_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,361,0.08976223075890934,0.969407769097222,9635591,61836905,1295304,960200,2024-10-17 04:32:33.849869,407908.17266845703,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-362_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,362,0.09200503676720906,0.9627708885556184,60008850,271245953,5894083,6915114,2024-10-17 04:51:23.114076,409037.4369056225,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-362_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,362,0.1205429705020126,0.9534863145616322,8089288,62209351,2841607,587754,2024-10-17 04:51:23.114107,409037.4369056225,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-363_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,363,0.09945826526516266,0.9597554931640618,59314508,270902806,6381535,7465151,2024-10-17 05:10:07.771181,410162.09400987625,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-363_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,363,0.080905523439651,0.9712868516710073,10036084,61574953,894811,1222152,2024-10-17 05:10:07.771213,410162.09400987625,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-364_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,364,0.08734583505276013,0.9657672816685278,60315041,271970713,5417549,6360697,2024-10-17 05:28:52.859769,411287.1825995445,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-364_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,364,0.08616186257996661,0.968407958984375,10130479,61268303,800416,1528802,2024-10-17 05:28:52.859799,411287.1825995445,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-365_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,365,0.09590336432372298,0.9622973836263023,59922174,271169713,5899237,7072876,2024-10-17 05:47:39.921216,412414.2440152168,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-365_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,365,0.09035466935638396,0.9647428927951393,9846280,61282284,1084615,1514821,2024-10-17 05:47:39.921248,412414.2440152168,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-366_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,366,0.09774312120221328,0.9609084850492926,59727004,270887013,6121248,7328735,2024-10-17 06:06:24.502240,413538.8250694275,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-366_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,366,0.08550633225960257,0.9667185194227429,9534494,61739729,1396401,1057376,2024-10-17 06:06:24.502292,413538.8250694275,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-367_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,367,0.09271669896375638,0.9630602678571429,59896211,271458157,5834002,6875630,2024-10-17 06:25:11.521701,414665.84453105927,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-367_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,367,0.07820034505154277,0.9697286919487849,9799711,61696446,1131184,1100659,2024-10-17 06:25:11.521731,414665.84453105927,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-368_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,368,0.08569068298926313,0.9660946451822915,60552224,271846164,5321649,6343963,2024-10-17 06:43:59.071005,415793.3938345909,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-368_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,368,0.07914020570278808,0.9718881835937498,10096493,61558879,834402,1238226,2024-10-17 06:43:59.071036,415793.3938345909,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-369_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,369,0.09035823951521924,0.9632712867373513,59782786,271644186,5920843,6716185,2024-10-17 07:02:45.396049,416919.71887898445,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-369_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,369,0.12128062598425862,0.9584851752387152,8841561,61825634,2089334,971471,2024-10-17 07:02:45.396079,416919.71887898445,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-370_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,370,0.08815837717177472,0.9649932309105287,60236223,271783208,5461946,6582623,2024-10-17 07:21:30.199416,418044.52224588394,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-370_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,370,0.09667770131303162,0.9644321831597225,9636427,61469229,1294468,1327876,2024-10-17 07:21:30.199447,418044.52224588394,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-371_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,371,0.09019459162015361,0.9646171003069193,60234985,271655033,5445595,6728387,2024-10-17 07:40:13.012197,419167.335026741,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-371_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,test,371,0.08358645816996513,0.9705206976996531,10038507,61516043,892388,1281062,2024-10-17 07:40:13.012226,419167.335026741,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
OCDC__Size-640x640_Epoch-372_Images-840_Batch-1__random_9_operations_all.pth,random_9_operations,train,372,0.09276377196489366,0.9627973574683781,60103569,271160341,5865358,6934732,2024-10-17 07:59:00.464625,420294.7874546051,[None 'horizontal_flip' 'vertical_flip' 'rotation' 'transpose' 'elastic_transformation' 'grid_distortion' 'optical_distortion' 'color_transfer' 'inpainting']
